"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message"
"1";"385";"1";"286856161977529_803501743646299";"data";"data.*";"fetched (200)";"2022-03-17 15:02:26.247160";"Facebook:/<page-id>/posts";"";"This Blockchain course covers concepts of Bitcoin, Hyperledger, Ethereum, Ripple and Multichain blockchain platforms. Also, learn how to set up a private blockchain network using Hyperledger Composer, and deploy smart contracts on Ethereum. September intake is ongoing."
"1";"386";"1";"286856161977529_803462473650226";"data";"data.*";"fetched (200)";"2022-03-17 15:02:26.247160";"Facebook:/<page-id>/posts";"";"Data engineering is designed to support the process, making it possible for consumers of data, such as analysts, data scientists and executives to reliably, quickly and securely inspect all of the data available. Data engineering helps make data more useful and accessible for consumers of data. Enroll today for the September cohort. www.africadataschool.com"
"1";"387";"1";"286856161977529_803112800351860";"data";"data.*";"fetched (200)";"2022-03-17 15:02:26.247160";"Facebook:/<page-id>/posts";"";"The Block chain September cohort. This course enables you to explain basic components of a blockchain (transaction, block, block header, and the chain) its operations (verification, validation, and consensus model) underlying algorithms, and essentials of trust (hard fork and soft fork). Enroll now at www.africadataschool.com"
"1";"388";"1";"286856161977529_803111797018627";"data";"data.*";"fetched (200)";"2022-03-17 15:02:26.247160";"Facebook:/<page-id>/posts";"";"Data analysis is a process of inspecting, cleansing, transforming, and modelling data with the goal of discovering useful information, informing conclusions, and supporting decision-making. Data analysis has multiple facets and approaches, encompassing diverse techniques under a variety of names, and is used in different business, science, and social science domains. September intake is ongoing."
"1";"389";"1";"286856161977529_802540300409110";"data";"data.*";"fetched (200)";"2022-03-17 15:02:26.247160";"Facebook:/<page-id>/posts";"";"Data science courses Learn the fundamentals of interpreting data, performing analyses, and understanding and communicating actionable insights. #Datascience #machinelearning"
"1";"390";"1";"286856161977529_802537663742707";"data";"data.*";"fetched (200)";"2022-03-17 15:02:26.247160";"Facebook:/<page-id>/posts";"";"This Blockchain course covers concepts of Bitcoin, Hyperledger, Ethereum, Ripple and Multichain blockchain platforms. Also, learn how to set up a private blockchain network using Hyperledger Composer, and deploy smart contracts on Ethereum."
"1";"391";"1";"AfricaDataSchool";"offcut";"";"fetched (200)";"2022-03-17 15:02:26.247160";"Facebook:/<page-id>/posts";"";""
"1";"392";"1";"286856161977529_801296210533519";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Supervised machine learning"
"1";"393";"1";"286856161977529_801252460537894";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Join the most practical Data school in Africa. Enroll today for the September intake. Visit www.africadataschool.com"
"1";"394";"1";"286856161977529_800359537293853";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"""TensorRT™ is an SDK for high-performance deep learning inference. It includes a deep learning inference optimizer and runtime that delivers low latency and high throughput for deep learning inference applications"
"1";"395";"1";"286856161977529_800055060657634";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Data science training. Enroll today for the September intake."
"1";"396";"1";"286856161977529_799231094073364";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Artificial Intelligence is a discipline that can empower machines to execute tasks in real-time situations and cognitive processing as the human mind. Interestingly, applications of artificial intelligence in agriculture guides farmers through the process of growing, sowing, harvesting, and sale of produce."
"1";"397";"1";"286856161977529_798404800822660";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"What is Artificial Intelligence? #ArtificialIntelligence #machinelearning"
"1";"398";"1";"286856161977529_798389077490899";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"“The more we think about how to harness the technology revolution, the more we will examine ourselves and the underlying social models that these technologies embody and enable, and the more we will have an opportunity to shape the revolution in a manner that improves the state of the world.’ ― Klaus Schwab” @AfricaDataSch https://link.medium.com/qQ2nscNKoib"
"1";"399";"1";"286856161977529_797101247619682";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Data science presentation. The purpose of a Data science presentation is to attract potential customers for our data science consulting service. They may be coming from different backgrounds and of different staff levels inside the marketing function of brands or marketing agencies. As a result, we would want to convey as our idea as simple as possible, through attractive visual designs."
"1";"400";"1";"286856161977529_796689450994195";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"What is Data Engineering? Data engineering is designed to support the process, making it possible for consumers of data, such as analysts, Data scientists and executives to reliably, quickly and securely inspect all of the data available. Data engineering helps make data more useful and accessible for consumers of data"
"1";"401";"1";"286856161977529_796687534327720";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Neural network simulation. Neural networks rely on training data to learn and improve their accuracy over time. However, once these learning algorithms are fine-tuned for accuracy, they are powerful tools in computer science and artificial intelligence, allowing us to classify and cluster data at a high velocity. #deeplearning #machinelearning #artificialintelligence"
"1";"402";"1";"286856161977529_796381491024991";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"“Data is always messy and it requires to be cleaned or sorted out. To perform analysis on the data you will need to clean your data to have viable results from the data.” https://link.medium.com/fU4f7HzUiib"
"1";"403";"1";"286856161977529_796381481024992";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"“Data is always messy and it requires to be cleaned or sorted out. To perform analysis on the data you will need to clean your data to have viable results from the data.” https://link.medium.com/fU4f7HzUiib"
"1";"404";"1";"286856161977529_795994514397022";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Become a Data Scientist. Africa Data School offers you intensive training in Data Science Machine Learning and Artificial Intelligence. September intake is ongoing #100DaysOfCode #MachineLearning #DataScience  #ArtificialIntelligence #DataAnalytics #data"
"1";"405";"1";"286856161977529_795533167776490";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";""
"1";"406";"1";"286856161977529_795523167777490";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Statistics is a set of mathematical methods and tools that enable us to answer important questions about data. #statistics #Datascience #machinelearning"
"1";"407";"1";"286856161977529_794990907830716";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Managing bias in Artificial intelligence. #artificialintelligenceai #technologytrends"
"1";"408";"1";"286856161977529_794987331164407";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Model Evaluation is the pr o cess through which we quantify the quality of a system's predictions. To do this, we measure the newly trained model performance on a new and independent dataset. #machinelearningmodels #machinelearning #Datascience #models"
"1";"409";"1";"286856161977529_794930961170044";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"“There’s a digital revolution taking place both in and out of government in favor of open-sourced data, innovation, and collaboration.’- Kathleen Sebelius” @AfricaDataSch https://link.medium.com/jWotJt0Heib #datascience"
"1";"410";"1";"286856161977529_794337284562745";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Who is a Data Scientist? #datascience #dataanalytics"
"1";"411";"1";"286856161977529_794300944566379";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Data science training. #datascience"
"1";"412";"1";"286856161977529_794299814566492";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Understanding Artificial intelligence and Robotics. #artificalintelligence #Technology #RobotChallenge"
"1";"413";"1";"286856161977529_794292611233879";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Big data analytics is the use of advanced analytic techniques against very large, diverse big data sets that include structured, semi-structured and unstructured data, from different sources, and in different sizes from terabytes to zettabytes. #bigdata #analytics"
"1";"414";"1";"286856161977529_793747707955036";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Machine learning tools make applied machine learning faster, easier and more fun. Faster: Good tools can automate each step in the applied machine learning process. This means that the time from ideas to results is greatly shortened. The alternative is that you have to implement each capability yourself. #machinelearning"
"1";"415";"1";"286856161977529_793693591293781";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Debunking myths about data science. #datascience #Data"
"1";"416";"1";"286856161977529_793211138008693";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";"Data science training. #machinelearning Enroll today for the August cohort. Visit www.africadataschool.com #Datascience #technology"
"1";"417";"1";"AfricaDataSchool";"offcut";"";"fetched (200)";"2022-03-17 15:02:27.329772";"Facebook:/<page-id>/posts";"";""
"1";"418";"1";"286856161977529_792035134792960";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"What is Data Analytics? #datascience #dataanalytics#100daysofdeeplearning #100daysofcoding #100DaysOfMLCode #dataanalyst"
"1";"419";"1";"286856161977529_791781781484962";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"The Machine learning engineer. Machine learning engineering is a relatively new field that combines software engineering with data exploration. Though there is no single, established path to becoming a machine learning engineer, there are several steps you can take to better understand the subject and increase your chances of landing a job in the field."
"1";"420";"1";"286856161977529_791728378156969";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Checkout this Meetup with Africa Data school Meetup: https://meetu.ps/e/Kb7D3/NWs67/i #OpenDay2021 #blockchaintechnology #machinelearningengineer #100daysofcoding #fintechstartup #datasciencewithpython #community"
"1";"421";"1";"286856161977529_791499464846527";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Data science training. Enroll today for the August intake at www.africadataschool.com #datascience"
"1";"422";"1";"286856161977529_791172274879246";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Key elements of a Block chain. A blockchain network can track orders, payments, accounts, production and much more. And because members share a single view of the truth, you can see all details of a transaction end to end, giving you greater confidence, as well as new efficiencies and opportunities."
"1";"423";"1";"286856161977529_790779644918509";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Data analysis is a process of inspecting, cleansing, transforming, and modeling data with the goal of discovering useful information, informing conclusions, and supporting decision-making."
"1";"424";"1";"286856161977529_790402628289544";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"The Day to Day life of a Data Scientist. #datascience #datascientist #100daysofdeeplearning #100DaysOfMLCode #machinelearningtools #BigData"
"1";"425";"1";"286856161977529_790048104991663";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Data science is a multidisciplinary approach to extracting actionable insights from the large and ever-increasing volumes of data collected and created by today's organizations. Data science encompasses preparing data for analysis and processing, performing advanced data analysis, and presenting the results to reveal patterns. #Datascience #Datascientist"
"1";"426";"1";"286856161977529_789783321684808";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"A scatter plot. #datavisualization #statistics #BigData #ML #datascience"
"1";"427";"1";"286856161977529_789717801691360";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Google deepmind. Google DeepMind is a machine learning system that uses algorithms based on deep neural networks and reinforcement learning to train on massive datasets to be able to predict outcomes #machinelearningtools #deepmind #neuralnetworks #100DaysOfMLCode"
"1";"428";"1";"286856161977529_789200028409804";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Convolutional Neural networks and Recurrent Neural networks. #neuralnetworks"
"1";"429";"1";"286856161977529_788486848481122";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"A data lake is a centralized repository that allows you to store all your structured and unstructured data at any scale. You can store your data as-is, without having to first structure the data, and run different types of analytics—from dashboards and visualizations to big data processing, real-time analytics, and machine learning to guide better decisions."
"1";"430";"1";"286856161977529_788478895148584";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Deep learning and Machine learning. Deep Learning is the subset of machine learning or can be said as a special kind of machine learning. It works technically in the same way as machine learning does, but with different capabilities and approaches. #100DaysOfMLCode"
"1";"431";"1";"286856161977529_788395708490236";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"percentiles are used to understand and interpret data. The n th percentile of a set of data is the value at which n percent of the data is below it. In everyday life, percentiles are used to understand values such as test scores, health indicators, and other measurements. #statistics #Datascience"
"1";"432";"1";"286856161977529_788387498491057";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"What is computational thinking. #deeplearning  #computationalthinking"
"1";"433";"1";"286856161977529_788102808519526";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Machine learning algorithms are pieces of code that help people explore, analyze, and find meaning in complex data sets. Each algorithm is a finite set of unambiguous step-by-step instructions that a machine can follow to achieve a certain goal."
"1";"434";"1";"286856161977529_787943675202106";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";""
"1";"435";"1";"286856161977529_787942021868938";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Join the Most Practical Data School in Africa An  intensive training in Data Science Machine Learning and Artificial Intelligence. Enroll today for the August cohort #machinelearning #datascience #artificialintelligence #ml #bigdata #datascientist #deeplearning"
"1";"436";"1";"286856161977529_787941291869011";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"TensorFlow is an end-to-end open source platform for machine learning. It has a comprehensive, flexible ecosystem of tools, libraries and community resources that lets researchers push the state-of-the-art in ML and developers easily build and deploy ML powered applications. #datascience #TensorFlow #machinelearning"
"1";"437";"1";"286856161977529_787421751920965";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Machine learning is a branch of artificial intelligence (AI) and computer science which focuses on the use of data and algorithms to imitate the way that humans learn, gradually improving its accuracy.. IBM has a rich history with machine learning. #machinelearning #pythonprogramming #datascience"
"1";"438";"1";"286856161977529_787294891933651";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"As a general rule. GPUs are a safer bet for fast machine learning because, at its heart, data science model training consists of simple matrix math calculations, the speed of which may be greatly enhanced if the computations are carried out in parallel."
"1";"439";"1";"286856161977529_787261625270311";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"What is Matplotlib? Matplotlib is a comprehensive library for creating static, animated, and interactive visualizations in Python. Matplotlib makes easy things easy and hard things possible. #datascience"
"1";"440";"1";"286856161977529_786908185305655";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Artificial intelligence, Machine learning, Artificial intelligence and Statistics. Artificial intelligence is a field, which combines computer science and robust datasets, to enable problem-solving. It also encompasses sub-fields of machine learning and deep learning, which are frequently mentioned in conjunction with artificial intelligence."
"1";"441";"1";"286856161977529_786904775305996";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Standard deviation is a number that describes how spread out the observations are. A mathematical function will have difficulties in predicting precise values, if the observations are ""spread"". Standard deviation is a measure of uncertainty. A low standard deviation means that most of the numbers are close to the mean (average) value. #Datascience"
"1";"442";"1";"286856161977529_786872915309182";"data";"data.*";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";"Africa Data School. August intake is ongoing."
"1";"443";"1";"AfricaDataSchool";"offcut";"";"fetched (200)";"2022-03-17 15:02:27.946725";"Facebook:/<page-id>/posts";"";""
"1";"444";"1";"286856161977529_786425458687261";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"pandas is a fast, powerful, flexible and easy to use open source data analysis and manipulation tool, built on top of the Python programming language. #datascience #machinelearning #pythonprogramming"
"1";"445";"1";"286856161977529_786413232021817";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Check out this @Meetup with Africa Data school Meetup https://meetu.ps/e/Kb7D3/NWs67/d #datascience #machinelearning"
"1";"446";"1";"286856161977529_786297435366730";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"How to confuse a machine learning model. #machinelearning"
"1";"447";"1";"286856161977529_785104758819331";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Computer vision is a field of artificial intelligence that trains computers to interpret and understand the visual world. Using digital images from cameras and videos and deep learning models, machines can accurately identify and classify objects — and then react to what they ""see."""
"1";"448";"1";"286856161977529_784772402185900";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Data visualization is part of many business-intelligence tools and key to advanced analytics. It helps people make sense of all the information, or data, generated today. With data visualization, information is represented in graphical form, as a pie chart, graph, or another type of visual presentation."
"1";"449";"1";"286856161977529_784749205521553";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Data Visualization. Visualization brings data to life, making you the master storyteller of the insights hidden within your numbers. Through live dashboards, interactive reports, charts, graphs, and other visual representations, data visualization helps users develop powerful business insight quickly and effectively."
"1";"450";"1";"286856161977529_784237955572678";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"You don't become good at something by saying you are good at it you become a pro by getting commited to getting better.  #keeplearning #Datascience"
"1";"451";"1";"286856161977529_784066885589785";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Thinking machine.  is the set of methodologies and culture used by humans to teach machines how to advance towards a design goal.  in this case the use of data enables a machine to learn and make decisions based on the input data. #machinelearningmodels #machinelearning"
"1";"452";"1";"286856161977529_784064525590021";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Data science Vs Statistics. Statistics is a set of mathematical methods and tools that enable us to answer important questions about data.  Data science is based on the collection, preparation, analysis, management, visualization, and storage of large volumes of information."
"1";"453";"1";"286856161977529_783730415623432";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Overfitting is a concept in data science, which occurs when a statistical model fits exactly against its training data. When this happens, the algorithm unfortunately cannot perform accurately against unseen data, defeating its purpose."
"1";"454";"1";"286856161977529_783728528956954";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Data scientists. #datasciencewithpython"
"1";"455";"1";"286856161977529_783392815657192";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Join Africa Data School on Wednesday 28th for our monthly Virtual open day. Hangout with our instructors and alumni and get to learn more about Data Science. #Datascience #machinelearning"
"1";"456";"1";"286856161977529_782918222371318";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Machine learning engineering. #machinelearningsolutions #machinelearningservices"
"1";"457";"1";"286856161977529_782382589091548";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Python Data structures. #pythonprogramming"
"1";"458";"1";"286856161977529_782354212427719";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Join the Most Practical Data School in Africa An  intensive training in Data Science Machine Learning and Artificial Intelligence. Enroll today for the August cohort #machinelearning #datascience #artificialintelligence #ml #bigdata #datascientist #deeplearning"
"1";"459";"1";"286856161977529_782241829105624";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Learning python. #100DaysOfCodeChallenge #pythonprogramming #coding"
"1";"460";"1";"286856161977529_781384152524725";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Data structures. 1.lists. list data structure, it defines a sequential set of elements to which you can add new elements and remove or change existing ones. The list data structure typically has two very distinctive implementations — array list and linked list."
"1";"461";"1";"286856161977529_780791925917281";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Lists,sets and tuples. #datastructures #datascience"
"1";"462";"1";"286856161977529_780692179260589";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Machine learning is the process of using mathematical models of data to help a computer learn without direct instruction. It's considered a subset of artificial intelligence (AI). Enroll today for the August cohort"
"1";"463";"1";"286856161977529_780682789261528";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Machine learning engineering. #machinelearning"
"1";"464";"1";"286856161977529_780198679309939";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Stack-oriented programming or stack-based programming, is a programming paradigm which relies on a stack machine model for passing parameters.Stack-oriented languages operate on one or more stacks, each of which may serve a different purpose.Programming constructs in other programming languages need to be modified for use in a stack-oriented system. #stack #coding"
"1";"465";"1";"286856161977529_780179625978511";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Tree represents the nodes connected by edges. We will discuss binary tree or binary search tree specifically. Binary Tree is a special datastructure used for data storage purposes.  #dataanalytics #data"
"1";"466";"1";"286856161977529_780147919315015";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Data Science Training Africa Data School offers you intensive training in Data Science Machine Learning and Artificial Intelligence. Enroll today for the August Intake #machinelearning #datascience #artificialintelligence #m"
"1";"467";"1";"286856161977529_780139469315860";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Machine learning project. #machinelearningmodels #machinelearning"
"1";"468";"1";"286856161977529_779649332698207";"data";"data.*";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";"Understanding Block chain technology. Join us today for our virtual block chain event. Visit https://forms.gle/r5zcACDsVzGXSR638 to register for the event."
"1";"469";"1";"AfricaDataSchool";"offcut";"";"fetched (200)";"2022-03-17 15:02:28.535359";"Facebook:/<page-id>/posts";"";""
"1";"470";"1";"286856161977529_779647589365048";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"The Data Science process #Datascience"
"1";"471";"1";"286856161977529_779049476091526";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"Data Mining a process of extracting and discovering patterns in large data sets involving methods at the intersection of machine learning, statistics, and database systems. #understandingdatascience"
"1";"472";"1";"286856161977529_778557832807357";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"Understanding Blockchain technology https://docs.google.com/forms/d/e/1FAIpQLSd-lZBxJHiZ_N6qWe6hh2uN_hBWcEQURhtbkGbR6yJ0gEfwEA/viewform?usp=sf_link"
"1";"473";"1";"286856161977529_778510369478770";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"Blockchain is a shared, immutable ledger that facilitates the process of recording transactions and tracking assets in a business network. An asset can be tangible (a house,) or intangible (intellectual property).Virtually anything of value can be tracked and traded on a blockchain network #understandingblockchain"
"1";"474";"1";"286856161977529_778493042813836";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"Data scientists are big data wranglers, gathering and analyzing large sets of structured and unstructured data. A data scientist's role combines computer science, statistics, and mathematics. They analyze, process, and model data then interpret the results to create actionable plans for companies and other organizations."
"1";"475";"1";"286856161977529_778417186154755";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"Become a Data Scientist Join the most practical data school in Africa. Learn in-demand skills. #datascience  August intake is ongoing"
"1";"476";"1";"286856161977529_778369012826239";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"Python is an interpreted high-level general-purpose programming language.Python's design philosophy emphasizes code readability with its notable use of significant indentation.Its language constructs as well as its object-oriented approach aim to help programmers write clear, logical code for small and large-scale projects.. Python is dynamically-typed and garbage-collected."
"1";"477";"1";"286856161977529_777837919546015";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"An ML algorithm looks for data patterns to identify input variables. This will help it to reach its ultimate goal or the desired output. The output of this data set is a machine learning model that you can use for predicting results."
"1";"478";"1";"286856161977529_777827052880435";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"What is hard about Data Science? #dataanalytics #datascience"
"1";"479";"1";"286856161977529_777375466258927";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"“Things get done only if the data we gather can inform and inspire those in a position to make a difference.’ — Mike Schmoker” @AfricaDataSch #100DaysOfCode #MachineLearning #AI #WomenWhoCode #DataScience https://t.co/OS2rzjBP6v"
"1";"480";"1";"286856161977529_776976899632117";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"Through GPU-acceleration, machine learning ecosystem innovations like RAPIDS hyperparameter optimization (HPO) and RAPIDS Forest Inferencing Library (FIL) are reducing once time consuming operations to a matter of seconds. Learn More about RAPIDS Accelerate Your Machine Learning in the Cloud Today #machinelearning"
"1";"481";"1";"286856161977529_776798189649988";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"Data Science Vs Statistics. An estimate that is slightly biased but robust, easy to compute, and easy to interpret, is better than one that is unbiased, difficult to compute, or not robust. That's one of the differences between data science and statistics. #Datascience #statistics"
"1";"482";"1";"286856161977529_776752576321216";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"Check out this @Meetup with Africa Data school Meetup #AI #blockchain #technology"
"1";"483";"1";"286856161977529_776296139700193";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"Data Science in Business. You need statistics to write a research paper, you need data science to optimise a business process. #datascience #businessleaders"
"1";"484";"1";"286856161977529_776161573046983";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"Deep learning is a subset of machine learning, which is essentially a neural network with three or more layers.These neural networks attempt to simulate the behavior of the human brain—albeit far from matching its ability—allowing it to ""learn"" from large amounts of data."
"1";"485";"1";"286856161977529_775734749756332";"data";"data.*";"fetched (200)";"2022-03-17 15:02:29.314892";"Facebook:/<page-id>/posts";"";"Data Science Training. Enroll today for the July Intake"
